TimeStamp,Voltage,Current,RealPower,PowerFactor,ApparantPower,Reactivepower,Frequency,Remarks
2021-08-10 09:03:12.092745,224.23,0.70,163.00,0.91,179.52,75.21,50.02,
2021-08-10 09:03:12.096899,224.23,0.70,163.00,0.91,179.52,75.21,50.02,
2021-08-10 09:03:12.100792,224.23,0.70,163.00,0.91,179.52,75.21,50.02,
2021-08-10 09:03:12.104712,224.23,0.70,163.00,0.91,179.52,75.21,50.02,
2021-08-10 09:03:12.108561,224.23,0.70,163.00,0.91,179.52,75.21,50.02,
2021-08-10 09:03:12.112087,224.23,0.70,163.00,0.91,179.52,75.21,50.02,
2021-08-10 09:03:12.115927,224.23,0.70,163.00,0.91,179.52,75.21,50.02,
2021-08-10 09:03:12.119834,224.46,0.70,163.00,0.90,180.31,77.09,50.02,
2021-08-10 09:03:12.123741,224.46,0.70,163.00,0.90,180.31,77.09,50.02,
2021-08-10 09:03:12.127634,224.46,0.70,163.00,0.90,180.31,77.09,50.02,
2021-08-10 09:03:12.131129,224.46,0.70,163.00,0.90,180.31,77.09,50.02,
2021-08-10 09:03:12.135006,224.46,0.70,163.00,0.90,180.31,77.09,50.02,
2021-08-10 09:03:12.138914,224.46,0.70,163.00,0.90,180.31,77.09,50.02,
2021-08-10 09:03:12.142822,224.46,0.70,163.00,0.90,180.31,77.09,50.02,
2021-08-10 09:03:12.146680,224.46,0.70,163.00,0.90,180.31,77.09,50.02,
2021-08-10 09:03:12.150179,224.46,0.70,163.00,0.90,180.31,77.09,50.02,
2021-08-10 09:03:12.154060,224.46,0.70,163.00,0.90,180.31,77.09,50.02,
2021-08-10 09:03:12.157946,224.46,0.70,163.00,0.90,180.31,77.09,50.02,
2021-08-10 09:03:12.161868,224.46,0.70,163.00,0.90,180.31,77.09,50.02,
2021-08-10 09:03:12.165762,224.46,0.70,163.00,0.90,180.31,77.09,50.02,
2021-08-10 09:03:12.169629,224.46,0.70,163.00,0.90,180.31,77.09,50.02,
2021-08-10 09:03:12.173145,224.46,0.70,163.00,0.90,180.31,77.09,50.02,
2021-08-10 09:03:12.177003,224.46,0.70,163.00,0.90,180.31,77.09,50.02,
2021-08-10 09:03:12.180945,224.46,0.70,163.00,0.90,180.31,77.09,50.02,
2021-08-10 09:03:12.184822,224.46,0.70,163.00,0.90,180.31,77.09,50.02,
2021-08-10 09:03:12.188676,224.46,0.70,163.00,0.90,180.31,77.09,50.02,
2021-08-10 09:03:12.192601,224.46,0.70,163.00,0.90,180.31,77.09,50.02,
2021-08-10 09:03:12.196088,224.46,0.70,163.00,0.90,180.31,77.09,50.02,
2021-08-10 09:03:12.199735,224.46,0.70,163.00,0.90,180.31,77.09,50.02,
2021-08-10 09:03:12.203674,224.46,0.70,163.00,0.90,180.31,77.09,50.02,
2021-08-10 09:03:12.207605,224.46,0.70,163.00,0.90,180.31,77.09,50.02,
2021-08-10 09:03:12.211528,224.46,0.70,163.00,0.90,180.31,77.09,50.02,
2021-08-10 09:03:12.214849,224.46,0.70,163.00,0.90,180.31,77.09,50.02,
2021-08-10 09:03:12.218830,224.46,0.70,163.00,0.90,180.31,77.09,50.02,
2021-08-10 09:03:12.222708,224.46,0.70,163.00,0.90,180.31,77.09,50.02,
2021-08-10 09:03:12.226643,224.46,0.70,163.00,0.90,180.31,77.09,50.02,
2021-08-10 09:03:12.230576,224.46,0.70,163.00,0.90,180.31,77.09,50.02,
2021-08-10 09:03:12.234509,224.46,0.70,163.00,0.90,180.31,77.09,50.02,
2021-08-10 09:03:12.237796,224.46,0.70,163.00,0.90,180.31,77.09,50.02,
2021-08-10 09:03:12.241854,224.46,0.70,163.00,0.90,180.31,77.09,50.02,
2021-08-10 09:03:12.245710,224.46,0.70,163.00,0.90,180.31,77.09,50.02,
2021-08-10 09:03:12.249588,224.46,0.70,163.00,0.90,180.31,77.09,50.02,
2021-08-10 09:03:12.253540,224.46,0.70,163.00,0.90,180.31,77.09,50.02,
2021-08-10 09:03:12.256829,224.46,0.70,163.00,0.90,180.31,77.09,50.02,
2021-08-10 09:03:12.260760,224.46,0.70,163.00,0.90,180.31,77.09,50.02,
2021-08-10 09:03:12.264727,224.46,0.70,163.00,0.90,180.31,77.09,50.02,
2021-08-10 09:03:12.268649,224.46,0.70,163.00,0.90,180.31,77.09,50.02,
2021-08-10 09:03:12.272561,224.46,0.70,163.00,0.90,180.31,77.09,50.02,
2021-08-10 09:03:12.276492,224.46,0.70,163.00,0.90,180.31,77.09,50.02,
2021-08-10 09:03:12.279787,224.46,0.70,163.00,0.90,180.31,77.09,50.02,
2021-08-10 09:03:12.283745,224.46,0.70,163.00,0.90,180.31,77.09,50.02,
2021-08-10 09:03:12.287670,224.46,0.70,163.00,0.90,180.31,77.09,50.02,
2021-08-10 09:03:12.291623,224.46,0.70,163.00,0.90,180.31,77.09,50.02,
2021-08-10 09:03:12.295525,224.46,0.70,163.00,0.90,180.31,77.09,50.02,
2021-08-10 09:03:12.298864,224.46,0.70,163.00,0.90,180.31,77.09,50.02,
2021-08-10 09:03:12.302777,224.46,0.70,163.00,0.90,180.31,77.09,50.02,
2021-08-10 09:03:12.306706,224.46,0.70,163.00,0.90,180.31,77.09,50.02,
2021-08-10 09:03:12.310679,224.46,0.70,163.00,0.90,180.31,77.09,50.02,
2021-08-10 09:03:12.314591,224.46,0.70,163.00,0.90,180.31,77.09,50.02,
2021-08-10 09:03:12.318488,224.46,0.70,163.00,0.90,180.31,77.09,50.02,
2021-08-10 09:03:12.321846,224.46,0.70,163.00,0.90,180.31,77.09,50.02,
2021-08-10 09:03:12.325735,224.46,0.70,163.00,0.90,180.31,77.09,50.02,
2021-08-10 09:03:12.329675,224.46,0.70,163.00,0.90,180.31,77.09,50.02,
2021-08-10 09:03:12.333626,224.46,0.70,163.00,0.90,180.31,77.09,50.02,
2021-08-10 09:03:12.337552,224.46,0.70,163.00,0.90,180.31,77.09,50.02,
2021-08-10 09:03:12.340926,224.46,0.70,163.00,0.90,180.31,77.09,50.02,
2021-08-10 09:03:12.344774,224.46,0.70,163.00,0.90,180.31,77.09,50.02,
2021-08-10 09:03:12.348713,224.46,0.70,163.00,0.90,180.31,77.09,50.02,
2021-08-10 09:03:12.352663,224.46,0.70,163.00,0.90,180.31,77.09,50.02,
2021-08-10 09:03:12.356549,224.46,0.70,163.00,0.90,180.31,77.09,50.02,
2021-08-10 09:03:12.360493,224.46,0.70,163.00,0.90,180.31,77.09,50.02,
2021-08-10 09:03:12.363844,224.46,0.70,163.00,0.90,180.31,77.09,50.02,
2021-08-10 09:03:12.367741,224.46,0.70,163.00,0.90,180.31,77.09,50.02,
2021-08-10 09:03:12.371690,224.46,0.70,163.00,0.90,180.31,77.09,50.02,
2021-08-10 09:03:12.375622,224.46,0.70,163.00,0.90,180.31,77.09,50.02,
2021-08-10 09:03:12.379519,224.46,0.70,163.00,0.90,180.31,77.09,50.02,
2021-08-10 09:03:12.382915,224.46,0.70,163.00,0.90,180.31,77.09,50.02,
2021-08-10 09:03:12.386844,224.46,0.70,163.00,0.90,180.31,77.09,50.02
